,mes,uf,gasto
2993,2020-01-01,Mato Grosso,15.44569374
2994,2020-02-01,Mato Grosso,14.43117187
2995,2020-03-01,Mato Grosso,14.4442076
2996,2020-04-01,Mato Grosso,11.94371353
2997,2020-05-01,Mato Grosso,13.98148329
2998,2020-06-01,Mato Grosso,14.58500942
2999,2020-07-01,Mato Grosso,13.083151699999998
3000,2008-02-01,Amazonas,7.934652099999999
3001,2008-03-01,Amazonas,8.64151713
3002,2008-04-01,Amazonas,8.53157649
3003,2008-05-01,Amazonas,9.07990215
3004,2008-06-01,Amazonas,8.64629577
3005,2008-07-01,Amazonas,8.7558065
3006,2008-08-01,Amazonas,8.331763969999999
3007,2008-09-01,Amazonas,8.14808992
3008,2008-10-01,Amazonas,7.68166102
3009,2008-11-01,Amazonas,7.76144521
3010,2008-12-01,Amazonas,7.76478266
3011,2009-01-01,Amazonas,8.607222740000001
3012,2009-02-01,Amazonas,8.38596292
3013,2009-03-01,Amazonas,9.20712928
3014,2009-04-01,Amazonas,8.160517200000001
3015,2009-05-01,Amazonas,8.56232243
3016,2009-06-01,Amazonas,9.484998710000001
3017,2009-07-01,Amazonas,9.465068519999999
3018,2009-08-01,Amazonas,9.26700658
3019,2009-09-01,Amazonas,9.09282355
3020,2009-10-01,Amazonas,9.21840734
3021,2009-11-01,Amazonas,8.67406802
3022,2009-12-01,Amazonas,8.36578846
3023,2010-01-01,Amazonas,9.38694503
3024,2010-02-01,Amazonas,8.37304881
3025,2010-03-01,Amazonas,10.32115001
3026,2010-04-01,Amazonas,9.99016413
3027,2010-05-01,Amazonas,9.767161230000001
3028,2010-06-01,Amazonas,9.1518385
3029,2010-07-01,Amazonas,9.140196880000001
3030,2010-08-01,Amazonas,9.43722441
3031,2010-09-01,Amazonas,9.74268049
3032,2010-10-01,Amazonas,9.99668644
3033,2010-11-01,Amazonas,9.53287827
3034,2010-12-01,Amazonas,9.33580305
3035,2011-01-01,Amazonas,9.800511519999999
3036,2011-02-01,Amazonas,9.46166454
3037,2011-03-01,Amazonas,10.95454577
3038,2011-04-01,Amazonas,10.529645039999998
3039,2011-05-01,Amazonas,10.10549401
3040,2011-06-01,Amazonas,9.96635903
3041,2011-07-01,Amazonas,9.97284716
3042,2011-08-01,Amazonas,9.96589392
3043,2011-09-01,Amazonas,9.86103002
3044,2011-10-01,Amazonas,10.20664146
3045,2011-11-01,Amazonas,10.735915349999999
3046,2011-12-01,Amazonas,8.70276618
3047,2012-01-01,Amazonas,10.037664679999999
3048,2012-02-01,Amazonas,8.9777281
3049,2012-03-01,Amazonas,11.04868639
3050,2012-04-01,Amazonas,10.4722904
3051,2012-05-01,Amazonas,11.49037742
3052,2012-06-01,Amazonas,10.677441179999999
3053,2012-07-01,Amazonas,11.01001057
3054,2012-08-01,Amazonas,10.766405240000001
3055,2012-09-01,Amazonas,9.5697129
3056,2012-10-01,Amazonas,9.98982259
3057,2012-11-01,Amazonas,9.95792562
3058,2012-12-01,Amazonas,8.918794960000001
3059,2013-01-01,Amazonas,10.85559098
3060,2013-02-01,Amazonas,9.42947472
3061,2013-03-01,Amazonas,10.1701309
3062,2013-04-01,Amazonas,10.53942815
3063,2013-05-01,Amazonas,11.11003676
3064,2013-06-01,Amazonas,10.46711016
3065,2013-07-01,Amazonas,10.40064204
3066,2013-08-01,Amazonas,10.85121249
3067,2013-09-01,Amazonas,10.420922289999998
3068,2013-10-01,Amazonas,10.59900025
3069,2013-11-01,Amazonas,10.244521599999999
3070,2013-12-01,Amazonas,9.306819970000001
3071,2014-01-01,Amazonas,9.474986900000001
3072,2014-02-01,Amazonas,8.22511803
3073,2014-03-01,Amazonas,9.9239801
3074,2014-04-01,Amazonas,10.308887720000001
3075,2014-05-01,Amazonas,10.39810616
3076,2014-06-01,Amazonas,10.61320866
3077,2014-07-01,Amazonas,10.530622359999999
3078,2014-08-01,Amazonas,10.78944965
3079,2014-09-01,Amazonas,11.37308593
3080,2014-10-01,Amazonas,11.78049451
3081,2014-11-01,Amazonas,11.27553244
3082,2014-12-01,Amazonas,10.9595445
3083,2015-01-01,Amazonas,12.14985706
3084,2015-02-01,Amazonas,11.3639819
3085,2015-03-01,Amazonas,13.37923772
3086,2015-04-01,Amazonas,13.15916882
3087,2015-05-01,Amazonas,12.962255410000001
3088,2015-06-01,Amazonas,13.423538070000001
3089,2015-07-01,Amazonas,13.25384431
3090,2015-08-01,Amazonas,13.45742249
3091,2015-09-01,Amazonas,12.622284089999999
3092,2015-10-01,Amazonas,13.08804045
3093,2015-11-01,Amazonas,11.49562809
3094,2015-12-01,Amazonas,11.59667158
3095,2016-01-01,Amazonas,11.543911289999999
3096,2016-02-01,Amazonas,11.99024208
3097,2016-03-01,Amazonas,13.50890638
3098,2016-04-01,Amazonas,13.06764544
3099,2016-05-01,Amazonas,13.63362787
3100,2016-06-01,Amazonas,13.143225359999999
3101,2016-07-01,Amazonas,12.69241945
3102,2016-08-01,Amazonas,12.51796268
3103,2016-09-01,Amazonas,11.6344534
3104,2016-10-01,Amazonas,12.1217752
3105,2016-11-01,Amazonas,10.806653189999999
3106,2016-12-01,Amazonas,11.93390228
3107,2017-01-01,Amazonas,12.21414815
3108,2017-02-01,Amazonas,11.689140720000001
3109,2017-03-01,Amazonas,13.4747198
3110,2017-04-01,Amazonas,13.71783175
3111,2017-05-01,Amazonas,13.909566029999999
3112,2017-06-01,Amazonas,13.718828460000001
3113,2017-07-01,Amazonas,14.39621086
3114,2017-08-01,Amazonas,13.745304220000001
3115,2017-09-01,Amazonas,13.97979294
3116,2017-10-01,Amazonas,13.895515900000001
3117,2017-11-01,Amazonas,13.518116800000001
3118,2017-12-01,Amazonas,13.635186019999999
3119,2018-01-01,Amazonas,14.549450859999999
3120,2018-02-01,Amazonas,12.75355536
3121,2018-03-01,Amazonas,14.74940947
3122,2018-04-01,Amazonas,14.57793081
3123,2018-05-01,Amazonas,15.38106196
3124,2018-06-01,Amazonas,14.653650769999999
3125,2018-07-01,Amazonas,15.544595789999999
3126,2018-08-01,Amazonas,16.37496141
3127,2018-09-01,Amazonas,15.34334093
3128,2018-10-01,Amazonas,16.24996361
3129,2018-11-01,Amazonas,14.25540882
3130,2018-12-01,Amazonas,14.27405394
3131,2019-01-01,Amazonas,15.358914
3132,2019-02-01,Amazonas,14.100074560000001
3133,2019-03-01,Amazonas,16.10397189
3134,2019-04-01,Amazonas,16.15449182
3135,2019-05-01,Amazonas,16.52997606
3136,2019-06-01,Amazonas,15.50998483
3137,2019-07-01,Amazonas,16.64222071
3138,2019-08-01,Amazonas,16.49371952
3139,2019-09-01,Amazonas,15.34632327
3140,2019-10-01,Amazonas,16.28243668
3141,2019-11-01,Amazonas,14.78133242
3142,2019-12-01,Amazonas,14.92338022
3143,2020-01-01,Amazonas,15.93956123
3144,2020-02-01,Amazonas,15.138110699999999
3145,2020-03-01,Amazonas,14.773739410000001
3146,2020-04-01,Amazonas,16.330913810000002
3147,2020-05-01,Amazonas,19.44115053
3148,2020-06-01,Amazonas,17.50933466
3149,2020-07-01,Amazonas,13.35851402
3150,2008-02-01,Sergipe,4.63685076
3151,2008-03-01,Sergipe,5.017838070000001
3152,2008-04-01,Sergipe,5.26595103
3153,2008-05-01,Sergipe,5.36709494
3154,2008-06-01,Sergipe,4.98103636
3155,2008-07-01,Sergipe,4.92882287
3156,2008-08-01,Sergipe,4.5432525
3157,2008-09-01,Sergipe,4.52567682
3158,2008-10-01,Sergipe,4.5660523799999995
3159,2008-11-01,Sergipe,4.71624196
3160,2008-12-01,Sergipe,4.27262788
3161,2009-01-01,Sergipe,5.037054400000001
3162,2009-02-01,Sergipe,4.98321759
3163,2009-03-01,Sergipe,6.50486257
3164,2009-04-01,Sergipe,5.77273246
3165,2009-05-01,Sergipe,6.111674219999999
3166,2009-06-01,Sergipe,5.78989543
3167,2009-07-01,Sergipe,6.122676139999999
3168,2009-08-01,Sergipe,6.1056749
3169,2009-09-01,Sergipe,6.01991261
3170,2009-10-01,Sergipe,5.85249957
3171,2009-11-01,Sergipe,5.7229882199999995
3172,2009-12-01,Sergipe,5.20110049
3173,2010-01-01,Sergipe,6.26103157
3174,2010-02-01,Sergipe,5.75403225
3175,2010-03-01,Sergipe,7.057311820000001
3176,2010-04-01,Sergipe,6.75826465
3177,2010-05-01,Sergipe,7.4523604400000005
3178,2010-06-01,Sergipe,5.958403639999999
3179,2010-07-01,Sergipe,6.660243299999999
3180,2010-08-01,Sergipe,7.06151692
3181,2010-09-01,Sergipe,6.92462871
3182,2010-10-01,Sergipe,6.66360422
3183,2010-11-01,Sergipe,6.69115075
3184,2010-12-01,Sergipe,6.4146423
3185,2011-01-01,Sergipe,6.96822401
3186,2011-02-01,Sergipe,6.1181380899999995
3187,2011-03-01,Sergipe,6.6914727
3188,2011-04-01,Sergipe,6.940307059999999
3189,2011-05-01,Sergipe,7.30390916
3190,2011-06-01,Sergipe,6.57115861
3191,2011-07-01,Sergipe,6.75862662
3192,2011-08-01,Sergipe,7.010745780000001
3193,2011-09-01,Sergipe,6.23686339
3194,2011-10-01,Sergipe,6.64298253
3195,2011-11-01,Sergipe,6.49091725
3196,2011-12-01,Sergipe,6.77433441
3197,2012-01-01,Sergipe,7.21287209
3198,2012-02-01,Sergipe,6.6892855
3199,2012-03-01,Sergipe,7.24128982
3200,2012-04-01,Sergipe,6.75920852
3201,2012-05-01,Sergipe,7.67277496
3202,2012-06-01,Sergipe,7.03372991
3203,2012-07-01,Sergipe,6.67011321
3204,2012-08-01,Sergipe,6.98143492
3205,2012-09-01,Sergipe,6.716706
3206,2012-10-01,Sergipe,7.30229437
3207,2012-11-01,Sergipe,6.49597981
3208,2012-12-01,Sergipe,6.35196746
3209,2013-01-01,Sergipe,7.2079530599999995
3210,2013-02-01,Sergipe,6.31389986
3211,2013-03-01,Sergipe,7.35436934
3212,2013-04-01,Sergipe,7.57431116
3213,2013-05-01,Sergipe,7.21846289
3214,2013-06-01,Sergipe,7.08756373
3215,2013-07-01,Sergipe,6.98796176
3216,2013-08-01,Sergipe,7.24286323
3217,2013-09-01,Sergipe,7.10243326
3218,2013-10-01,Sergipe,7.51850756
3219,2013-11-01,Sergipe,6.72492491
3220,2013-12-01,Sergipe,6.55990426
3221,2014-01-01,Sergipe,7.46888842
3222,2014-02-01,Sergipe,6.6371628
3223,2014-03-01,Sergipe,7.02000305
3224,2014-04-01,Sergipe,7.17793028
3225,2014-05-01,Sergipe,7.45710646
3226,2014-06-01,Sergipe,6.7337432
3227,2014-07-01,Sergipe,6.67129558
3228,2014-08-01,Sergipe,6.98949
3229,2014-09-01,Sergipe,8.1126804
3230,2014-10-01,Sergipe,7.590057900000001
3231,2014-11-01,Sergipe,7.590459190000001
3232,2014-12-01,Sergipe,6.59604721
3233,2015-01-01,Sergipe,7.84309234
3234,2015-02-01,Sergipe,7.19694468
3235,2015-03-01,Sergipe,8.40531498
3236,2015-04-01,Sergipe,8.5214639
3237,2015-05-01,Sergipe,8.86222282
3238,2015-06-01,Sergipe,7.65325031
3239,2015-07-01,Sergipe,8.60622214
3240,2015-08-01,Sergipe,8.80425842
3241,2015-09-01,Sergipe,8.92578757
3242,2015-10-01,Sergipe,8.627422050000002
3243,2015-11-01,Sergipe,8.37417144
3244,2015-12-01,Sergipe,6.775642700000001
3245,2016-01-01,Sergipe,7.55737033
3246,2016-02-01,Sergipe,8.189897179999999
3247,2016-03-01,Sergipe,9.250036660000001
3248,2016-04-01,Sergipe,8.759100779999999
3249,2016-05-01,Sergipe,8.9451558
3250,2016-06-01,Sergipe,9.094975369999998
3251,2016-07-01,Sergipe,9.02204057
3252,2016-08-01,Sergipe,7.4843382
3253,2016-09-01,Sergipe,9.18798001
3254,2016-10-01,Sergipe,8.38973681
3255,2016-11-01,Sergipe,7.51095982
3256,2016-12-01,Sergipe,7.36290421
3257,2017-01-01,Sergipe,8.27658607
3258,2017-02-01,Sergipe,7.851142769999999
3259,2017-03-01,Sergipe,8.5666284
3260,2017-04-01,Sergipe,8.505926220000001
3261,2017-05-01,Sergipe,9.086764550000002
3262,2017-06-01,Sergipe,8.668664289999999
3263,2017-07-01,Sergipe,9.021660599999999
3264,2017-08-01,Sergipe,8.965880619999998
3265,2017-09-01,Sergipe,8.464509210000001
3266,2017-10-01,Sergipe,8.67932584
3267,2017-11-01,Sergipe,7.57899817
3268,2017-12-01,Sergipe,7.350893950000001
3269,2018-01-01,Sergipe,9.3135564
3270,2018-02-01,Sergipe,7.81777209
3271,2018-03-01,Sergipe,9.831536210000001
3272,2018-04-01,Sergipe,8.649405830000001
3273,2018-05-01,Sergipe,9.12732357
3274,2018-06-01,Sergipe,9.14158881
3275,2018-07-01,Sergipe,9.026038830000001
3276,2018-08-01,Sergipe,9.57216412
3277,2018-09-01,Sergipe,9.027721470000001
3278,2018-10-01,Sergipe,10.07245367
3279,2018-11-01,Sergipe,8.939051710000001
3280,2018-12-01,Sergipe,8.88559593
3281,2019-01-01,Sergipe,10.04733965
3282,2019-02-01,Sergipe,9.465338970000001
3283,2019-03-01,Sergipe,9.45587639
3284,2019-04-01,Sergipe,10.22965199
3285,2019-05-01,Sergipe,11.1568496
3286,2019-06-01,Sergipe,9.81877539
3287,2019-07-01,Sergipe,10.14206436
3288,2019-08-01,Sergipe,10.07528052
3289,2019-09-01,Sergipe,9.63395553
3290,2019-10-01,Sergipe,9.969119359999999
3291,2019-11-01,Sergipe,9.27835826
3292,2019-12-01,Sergipe,9.23014457
3293,2020-01-01,Sergipe,9.60588299
3294,2020-02-01,Sergipe,9.16071354
3295,2020-03-01,Sergipe,9.19324873
3296,2020-04-01,Sergipe,8.395906570000001
3297,2020-05-01,Sergipe,8.45020957
3298,2020-06-01,Sergipe,6.70592303
3299,2020-07-01,Sergipe,3.3127663199999997
3300,2008-02-01,Tocantins,5.05193207
3301,2008-03-01,Tocantins,5.20015187
3302,2008-04-01,Tocantins,5.34371473
3303,2008-05-01,Tocantins,5.34448799
3304,2008-06-01,Tocantins,5.39841309
3305,2008-07-01,Tocantins,5.06146161
3306,2008-08-01,Tocantins,5.21329038
3307,2008-09-01,Tocantins,5.20140094
3308,2008-10-01,Tocantins,6.01307144
3309,2008-11-01,Tocantins,5.20511437
3310,2008-12-01,Tocantins,5.6149189
3311,2009-01-01,Tocantins,6.02243754
3312,2009-02-01,Tocantins,5.98420971
3313,2009-03-01,Tocantins,6.64096462
3314,2009-04-01,Tocantins,6.461045179999999
3315,2009-05-01,Tocantins,6.62239784
3316,2009-06-01,Tocantins,6.30260271
3317,2009-07-01,Tocantins,6.330494799999999
3318,2009-08-01,Tocantins,6.65701675
3319,2009-09-01,Tocantins,6.2798238
3320,2009-10-01,Tocantins,6.63717555
3321,2009-11-01,Tocantins,6.4524780999999996
3322,2009-12-01,Tocantins,6.29088184
3323,2010-01-01,Tocantins,6.25563025
3324,2010-02-01,Tocantins,5.77224805
3325,2010-03-01,Tocantins,7.12172792
3326,2010-04-01,Tocantins,6.81594493
3327,2010-05-01,Tocantins,7.05245827
3328,2010-06-01,Tocantins,6.3542419599999995
3329,2010-07-01,Tocantins,6.87259957
3330,2010-08-01,Tocantins,7.00697571
3331,2010-09-01,Tocantins,6.6819519199999995
3332,2010-10-01,Tocantins,6.80528069
3333,2010-11-01,Tocantins,6.574975360000001
3334,2010-12-01,Tocantins,6.38615799
3335,2011-01-01,Tocantins,6.94186925
3336,2011-02-01,Tocantins,6.5990816500000005
3337,2011-03-01,Tocantins,7.41370596
3338,2011-04-01,Tocantins,7.0526963
3339,2011-05-01,Tocantins,7.3479721200000006
3340,2011-06-01,Tocantins,7.195700990000001
3341,2011-07-01,Tocantins,6.692342099999999
3342,2011-08-01,Tocantins,7.35456365
3343,2011-09-01,Tocantins,7.001655769999999
3344,2011-10-01,Tocantins,7.163042269999999
3345,2011-11-01,Tocantins,7.38743212
3346,2011-12-01,Tocantins,6.91893772
3347,2012-01-01,Tocantins,6.91162924
3348,2012-02-01,Tocantins,6.8613057
3349,2012-03-01,Tocantins,7.96264254
3350,2012-04-01,Tocantins,7.56956903
3351,2012-05-01,Tocantins,7.8735445
3352,2012-06-01,Tocantins,7.029694259999999
3353,2012-07-01,Tocantins,7.3097563
3354,2012-08-01,Tocantins,7.533961400000001
3355,2012-09-01,Tocantins,7.065536
3356,2012-10-01,Tocantins,7.2539452
3357,2012-11-01,Tocantins,7.05942807
3358,2012-12-01,Tocantins,7.12617536
3359,2013-01-01,Tocantins,7.1497269
3360,2013-02-01,Tocantins,6.86739784
3361,2013-03-01,Tocantins,7.93078814
3362,2013-04-01,Tocantins,7.84319737
3363,2013-05-01,Tocantins,7.98553408
3364,2013-06-01,Tocantins,7.33972475
3365,2013-07-01,Tocantins,6.97338581
3366,2013-08-01,Tocantins,7.2827197
3367,2013-09-01,Tocantins,7.583823219999999
3368,2013-10-01,Tocantins,7.60201031
3369,2013-11-01,Tocantins,7.16666822
3370,2013-12-01,Tocantins,6.8019912
3371,2014-01-01,Tocantins,7.1456549
3372,2014-02-01,Tocantins,6.69230482
3373,2014-03-01,Tocantins,7.21601689
3374,2014-04-01,Tocantins,7.59366616
3375,2014-05-01,Tocantins,7.938065440000001
3376,2014-06-01,Tocantins,7.45387463
3377,2014-07-01,Tocantins,7.6667923600000005
3378,2014-08-01,Tocantins,7.67132007
3379,2014-09-01,Tocantins,7.6478945099999995
3380,2014-10-01,Tocantins,8.1986529
3381,2014-11-01,Tocantins,6.95790345
3382,2014-12-01,Tocantins,7.091428860000001
3383,2015-01-01,Tocantins,6.5095547300000005
3384,2015-02-01,Tocantins,6.15080812
3385,2015-03-01,Tocantins,6.98799201
3386,2015-04-01,Tocantins,7.08956937
3387,2015-05-01,Tocantins,6.79743868
3388,2015-06-01,Tocantins,7.054458820000001
3389,2015-07-01,Tocantins,6.57682003
3390,2015-08-01,Tocantins,6.77702662
3391,2015-09-01,Tocantins,6.3543348
3392,2015-10-01,Tocantins,6.40961656
3393,2015-11-01,Tocantins,5.79383487
3394,2015-12-01,Tocantins,5.471576160000001
3395,2016-01-01,Tocantins,5.98465732
3396,2016-02-01,Tocantins,6.13531966
3397,2016-03-01,Tocantins,6.57831907
3398,2016-04-01,Tocantins,6.8290726699999995
3399,2016-05-01,Tocantins,6.69220088
3400,2016-06-01,Tocantins,6.68579303
3401,2016-07-01,Tocantins,6.34995578
3402,2016-08-01,Tocantins,6.3644494400000005
3403,2016-09-01,Tocantins,5.80255993
3404,2016-10-01,Tocantins,6.09559853
3405,2016-11-01,Tocantins,6.143712099999999
3406,2016-12-01,Tocantins,6.3005534800000005
3407,2017-01-01,Tocantins,6.19897034
3408,2017-02-01,Tocantins,5.949471900000001
3409,2017-03-01,Tocantins,7.3905294900000005
3410,2017-04-01,Tocantins,6.19683414
3411,2017-05-01,Tocantins,6.542051610000001
3412,2017-06-01,Tocantins,6.590321019999999
3413,2017-07-01,Tocantins,6.1487823399999995
3414,2017-08-01,Tocantins,6.4852592
3415,2017-09-01,Tocantins,5.585288
3416,2017-10-01,Tocantins,5.603258019999999
3417,2017-11-01,Tocantins,4.71304668
3418,2017-12-01,Tocantins,5.50636607
3419,2018-01-01,Tocantins,5.63274575
3420,2018-02-01,Tocantins,4.7107642400000005
3421,2018-03-01,Tocantins,5.12095306
3422,2018-04-01,Tocantins,5.3472444900000005
3423,2018-05-01,Tocantins,5.95596829
3424,2018-06-01,Tocantins,5.48440152
3425,2018-07-01,Tocantins,5.44576744
3426,2018-08-01,Tocantins,5.51486691
3427,2018-09-01,Tocantins,5.48617829
3428,2018-10-01,Tocantins,6.041880730000001
3429,2018-11-01,Tocantins,6.217142030000001
3430,2018-12-01,Tocantins,6.26986967
3431,2019-01-01,Tocantins,6.46257469
3432,2019-02-01,Tocantins,5.785900150000001
3433,2019-03-01,Tocantins,6.5880804699999995
3434,2019-04-01,Tocantins,7.235519780000001
3435,2019-05-01,Tocantins,6.957234519999999
3436,2019-06-01,Tocantins,7.12725856
3437,2019-07-01,Tocantins,7.11704732
3438,2019-08-01,Tocantins,7.14006279
3439,2019-09-01,Tocantins,7.11999129
3440,2019-10-01,Tocantins,7.587986900000001
3441,2019-11-01,Tocantins,7.59417534
3442,2019-12-01,Tocantins,7.57306495
3443,2020-01-01,Tocantins,7.225320389999999
3444,2020-02-01,Tocantins,7.34117188
3445,2020-03-01,Tocantins,7.02582112
3446,2020-04-01,Tocantins,6.20445342
3447,2020-05-01,Tocantins,6.73237056
3448,2020-06-01,Tocantins,5.01813813
3449,2020-07-01,Tocantins,4.4896658700000005
3450,2008-02-01,Rondônia,1.9407926299999998
3451,2008-03-01,Rondônia,1.95572168
3452,2008-04-01,Rondônia,2.1433538100000002
3453,2008-05-01,Rondônia,2.28038258
3454,2008-06-01,Rondônia,2.6245429700000003
3455,2008-07-01,Rondônia,2.97342102
3456,2008-08-01,Rondônia,2.93828629
3457,2008-09-01,Rondônia,2.84393091
3458,2008-10-01,Rondônia,2.8781532000000003
3459,2008-11-01,Rondônia,2.78002262
3460,2008-12-01,Rondônia,2.65180489
3461,2009-01-01,Rondônia,3.14756624
3462,2009-02-01,Rondônia,3.08210812
3463,2009-03-01,Rondônia,4.19035533
3464,2009-04-01,Rondônia,4.04025162
3465,2009-05-01,Rondônia,3.94642371
3466,2009-06-01,Rondônia,3.37237796
3467,2009-07-01,Rondônia,3.72060886
3468,2009-08-01,Rondônia,3.78732326
3469,2009-09-01,Rondônia,3.67936994
3470,2009-10-01,Rondônia,3.8661469900000003
3471,2009-11-01,Rondônia,3.6678086000000003
3472,2009-12-01,Rondônia,3.63347179
3473,2010-01-01,Rondônia,3.81231559
3474,2010-02-01,Rondônia,3.91177603
3475,2010-03-01,Rondônia,4.66306075
3476,2010-04-01,Rondônia,4.52454488
3477,2010-05-01,Rondônia,4.77875526
3478,2010-06-01,Rondônia,4.3697332300000005
3479,2010-07-01,Rondônia,4.63243912
3480,2010-08-01,Rondônia,4.46430747
3481,2010-09-01,Rondônia,4.668642019999999
3482,2010-10-01,Rondônia,4.4903682300000005
3483,2010-11-01,Rondônia,4.42384008
3484,2010-12-01,Rondônia,4.3844300899999995
3485,2011-01-01,Rondônia,4.17352995
3486,2011-02-01,Rondônia,4.29308561
3487,2011-03-01,Rondônia,4.674947019999999
3488,2011-04-01,Rondônia,5.087527809999999
3489,2011-05-01,Rondônia,4.72419254
3490,2011-06-01,Rondônia,4.69011205
3491,2011-07-01,Rondônia,4.31948817
3492,2011-08-01,Rondônia,4.778472219999999
3493,2011-09-01,Rondônia,4.20280584
3494,2011-10-01,Rondônia,4.372265769999999
3495,2011-11-01,Rondônia,4.38902581
3496,2011-12-01,Rondônia,4.04533934
3497,2012-01-01,Rondônia,4.47272153
3498,2012-02-01,Rondônia,4.4174862
3499,2012-03-01,Rondônia,4.85979535
3500,2012-04-01,Rondônia,4.59000882
3501,2012-05-01,Rondônia,4.57946354
3502,2012-06-01,Rondônia,4.46785899
3503,2012-07-01,Rondônia,4.16029603
3504,2012-08-01,Rondônia,4.31500538
3505,2012-09-01,Rondônia,4.04331446
3506,2012-10-01,Rondônia,4.289759650000001
3507,2012-11-01,Rondônia,4.13860085
3508,2012-12-01,Rondônia,3.9667443
3509,2013-01-01,Rondônia,4.47169332
3510,2013-02-01,Rondônia,4.378412900000001
3511,2013-03-01,Rondônia,5.49594692
3512,2013-04-01,Rondônia,5.38089026
3513,2013-05-01,Rondônia,5.17001534
3514,2013-06-01,Rondônia,4.89958621
3515,2013-07-01,Rondônia,5.52695919
3516,2013-08-01,Rondônia,5.8896853899999995
3517,2013-09-01,Rondônia,6.367552030000001
3518,2013-10-01,Rondônia,6.299844719999999
3519,2013-11-01,Rondônia,6.68586176
3520,2013-12-01,Rondônia,6.16303606
3521,2014-01-01,Rondônia,6.349302
3522,2014-02-01,Rondônia,6.059111349999999
3523,2014-03-01,Rondônia,6.74043614
3524,2014-04-01,Rondônia,6.58424921
3525,2014-05-01,Rondônia,7.55808791
3526,2014-06-01,Rondônia,6.93486498
3527,2014-07-01,Rondônia,7.15061114
3528,2014-08-01,Rondônia,6.95788267
3529,2014-09-01,Rondônia,7.057715900000001
3530,2014-10-01,Rondônia,7.096778400000001
3531,2014-11-01,Rondônia,6.965306559999999
3532,2014-12-01,Rondônia,6.80354472
3533,2015-01-01,Rondônia,6.98369879
3534,2015-02-01,Rondônia,6.62405946
3535,2015-03-01,Rondônia,7.50159628
3536,2015-04-01,Rondônia,7.36502291
3537,2015-05-01,Rondônia,7.64573488
3538,2015-06-01,Rondônia,7.54561991
3539,2015-07-01,Rondônia,7.43860496
3540,2015-08-01,Rondônia,7.23361824
3541,2015-09-01,Rondônia,7.42598115
3542,2015-10-01,Rondônia,7.6543155800000005
3543,2015-11-01,Rondônia,7.4290062400000005
3544,2015-12-01,Rondônia,7.58076875
3545,2016-01-01,Rondônia,7.0251756
3546,2016-02-01,Rondônia,6.760305809999999
3547,2016-03-01,Rondônia,7.77982221
3548,2016-04-01,Rondônia,7.70789266
3549,2016-05-01,Rondônia,8.5605299
3550,2016-06-01,Rondônia,8.35516566
3551,2016-07-01,Rondônia,7.8457099800000005
3552,2016-08-01,Rondônia,7.93114633
3553,2016-09-01,Rondônia,7.55494174
3554,2016-10-01,Rondônia,7.96367401
3555,2016-11-01,Rondônia,6.96451259
3556,2016-12-01,Rondônia,7.1744455700000005
3557,2017-01-01,Rondônia,7.00723618
3558,2017-02-01,Rondônia,7.15471019
3559,2017-03-01,Rondônia,8.762491599999999
3560,2017-04-01,Rondônia,8.13348855
3561,2017-05-01,Rondônia,8.14063949
3562,2017-06-01,Rondônia,8.0412488
3563,2017-07-01,Rondônia,8.19903267
3564,2017-08-01,Rondônia,8.36338607
3565,2017-09-01,Rondônia,7.8898195
3566,2017-10-01,Rondônia,8.60394385
3567,2017-11-01,Rondônia,8.04839825
3568,2017-12-01,Rondônia,8.15973749
3569,2018-01-01,Rondônia,8.457455710000001
3570,2018-02-01,Rondônia,7.7669832
3571,2018-03-01,Rondônia,8.85884557
3572,2018-04-01,Rondônia,8.407076439999999
3573,2018-05-01,Rondônia,9.49293892
3574,2018-06-01,Rondônia,8.20619592
3575,2018-07-01,Rondônia,9.01161258
3576,2018-08-01,Rondônia,9.12496784
3577,2018-09-01,Rondônia,8.40673272
3578,2018-10-01,Rondônia,8.41136002
3579,2018-11-01,Rondônia,8.651081660000001
3580,2018-12-01,Rondônia,8.19342599
3581,2019-01-01,Rondônia,8.388269450000001
3582,2019-02-01,Rondônia,8.645315779999999
3583,2019-03-01,Rondônia,9.050329130000001
3584,2019-04-01,Rondônia,9.21126251
3585,2019-05-01,Rondônia,9.490545019999999
3586,2019-06-01,Rondônia,8.6008862
3587,2019-07-01,Rondônia,8.919190859999999
3588,2019-08-01,Rondônia,8.90911189
3589,2019-09-01,Rondônia,8.40938609
3590,2019-10-01,Rondônia,8.92434841
3591,2019-11-01,Rondônia,8.94860566
3592,2019-12-01,Rondônia,8.66075305
3593,2020-01-01,Rondônia,8.32641632
3594,2020-02-01,Rondônia,8.41378442
3595,2020-03-01,Rondônia,7.1743123099999995
3596,2020-04-01,Rondônia,7.423678639999999
3597,2020-05-01,Rondônia,8.581195130000001
3598,2020-06-01,Rondônia,9.19359376
3599,2020-07-01,Rondônia,7.40738824
3600,2008-02-01,Acre,1.74397866
3601,2008-03-01,Acre,2.05743902
3602,2008-04-01,Acre,2.05782969
3603,2008-05-01,Acre,2.2265779300000004
3604,2008-06-01,Acre,2.1125768199999997
3605,2008-07-01,Acre,2.02912801
3606,2008-08-01,Acre,1.8868718400000002
3607,2008-09-01,Acre,2.0848848
3608,2008-10-01,Acre,2.2308384500000003
3609,2008-11-01,Acre,2.12201312
3610,2008-12-01,Acre,2.19665169
3611,2009-01-01,Acre,2.1522392999999997
